latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),precipitation (mm),snow_depth (m),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2025-07-08T21:00,28.2,75,9.60,0.00,9.60,0.00,10.3,15.0,338,350
2025-07-08T22:00,27.0,81,4.40,0.00,4.40,0.00,9.9,14.3,155,156
2025-07-08T23:00,27.4,77,0.10,0.00,0.10,0.00,2.7,3.5,160,152
2025-07-09T00:00,26.2,82,0.10,0.00,0.10,0.00,11.4,18.7,185,187
2025-07-09T01:00,26.4,86,1.10,0.00,1.10,0.00,9.8,17.3,210,216
2025-07-09T02:00,25.4,86,0.20,0.00,0.20,0.00,11.2,19.3,213,219
2025-07-09T03:00,24.8,87,0.00,0.00,0.00,0.00,7.6,15.7,252,252
2025-07-09T04:00,24.2,89,0.00,0.00,0.00,0.00,7.8,15.2,238,246
2025-07-09T05:00,23.9,91,0.00,0.00,0.00,0.00,8.3,17.3,240,248
2025-07-09T06:00,23.5,92,0.00,0.00,0.00,0.00,8.5,18.4,241,249
2025-07-09T07:00,23.3,94,0.00,0.00,0.00,0.00,8.0,17.7,243,253
2025-07-09T08:00,23.1,94,0.00,0.00,0.00,0.00,7.6,16.7,251,259
2025-07-09T09:00,23.0,95,0.00,0.00,0.00,0.00,6.0,14.6,260,269
2025-07-09T10:00,23.0,95,0.00,0.00,0.00,0.00,6.2,13.3,278,286
2025-07-09T11:00,24.0,89,0.00,0.00,0.00,0.00,5.9,10.2,288,291
2025-07-09T12:00,25.0,83,0.00,0.00,0.00,0.00,5.2,8.0,301,298
2025-07-09T13:00,26.8,76,0.00,0.00,0.00,0.00,5.3,7.5,315,312
2025-07-09T14:00,28.0,70,0.00,0.00,0.00,0.00,4.8,6.5,323,318
2025-07-09T15:00,29.2,63,0.00,0.00,0.00,0.00,3.6,4.9,311,303
2025-07-09T16:00,30.4,57,0.00,0.00,0.00,0.00,4.0,5.6,291,287
2025-07-09T17:00,31.3,52,0.00,0.00,0.00,0.00,6.2,8.3,280,274
2025-07-09T18:00,31.8,49,0.00,0.00,0.00,0.00,8.5,11.4,269,263
2025-07-09T19:00,32.0,48,0.00,0.00,0.00,0.00,9.2,12.5,269,263
2025-07-09T20:00,32.3,45,0.00,0.00,0.00,0.00,7.6,10.2,265,260
2025-07-09T21:00,32.2,44,0.00,0.00,0.00,0.00,4.8,6.3,222,219
2025-07-09T22:00,31.6,47,0.00,0.00,0.00,0.00,4.7,6.6,180,167
2025-07-09T23:00,30.0,60,0.00,0.00,0.00,0.00,7.3,11.9,147,142
2025-07-10T00:00,28.1,73,0.00,0.00,0.00,0.00,5.5,11.8,107,134
2025-07-10T01:00,28.1,74,0.00,0.00,0.00,0.00,2.4,8.4,103,165
2025-07-10T02:00,28.1,66,0.10,0.00,0.10,0.00,9.5,18.6,279,272
2025-07-10T03:00,26.0,68,1.50,0.00,1.50,0.00,8.3,15.1,288,279
2025-07-10T04:00,24.3,85,1.50,0.00,1.50,0.00,6.5,14.9,272,278
2025-07-10T05:00,23.5,91,1.20,0.00,1.20,0.00,4.3,8.4,208,242
2025-07-10T06:00,23.1,90,2.90,0.00,2.90,0.00,2.9,6.9,274,279
2025-07-10T07:00,23.1,91,2.80,0.00,2.80,0.00,2.3,5.6,241,272
2025-07-10T08:00,23.0,92,4.70,0.00,4.70,0.00,1.6,2.3,117,122
2025-07-10T09:00,22.9,92,0.30,0.00,0.30,0.00,3.9,5.9,164,169
2025-07-10T10:00,22.7,94,0.00,0.00,0.00,0.00,3.0,5.9,205,211
2025-07-10T11:00,23.1,92,0.00,0.00,0.00,0.00,5.2,7.0,236,241
2025-07-10T12:00,23.8,89,0.00,0.00,0.00,0.00,4.4,6.2,238,240
2025-07-10T13:00,24.1,76,0.40,0.00,0.40,0.00,2.1,3.0,301,308
2025-07-10T14:00,23.8,80,4.40,0.00,4.40,0.00,3.4,4.7,270,268
2025-07-10T15:00,23.6,82,0.40,0.00,0.40,0.00,3.3,4.8,209,211
2025-07-10T16:00,25.5,76,0.00,0.00,0.00,0.00,0.6,1.0,34,22
2025-07-10T17:00,25.8,74,0.00,0.00,0.00,0.00,1.3,2.0,172,170
2025-07-10T18:00,26.9,69,0.00,0.00,0.00,0.00,3.3,4.4,209,199
2025-07-10T19:00,27.1,67,0.00,0.00,0.00,0.00,4.0,5.8,212,206
2025-07-10T20:00,27.2,66,0.00,0.00,0.00,0.00,4.4,6.0,192,183
2025-07-10T21:00,27.1,67,0.00,0.00,0.00,0.00,4.9,6.7,184,177
2025-07-10T22:00,26.8,68,0.00,0.00,0.00,0.00,4.9,6.7,178,171
2025-07-10T23:00,26.2,71,0.00,0.00,0.00,0.00,5.9,8.6,169,165
2025-07-11T00:00,25.0,78,0.00,0.00,0.00,0.00,5.8,10.8,154,154
2025-07-11T01:00,24.4,83,0.00,0.00,0.00,0.00,6.6,13.6,135,137
2025-07-11T02:00,23.8,89,0.00,0.00,0.00,0.00,5.7,13.1,143,144
2025-07-11T03:00,23.3,92,0.00,0.00,0.00,0.00,3.6,10.3,143,149
2025-07-11T04:00,23.0,94,0.00,0.00,0.00,0.00,4.0,11.1,153,157
2025-07-11T05:00,22.7,96,0.00,0.00,0.00,0.00,4.9,12.7,147,157
2025-07-11T06:00,22.1,98,0.00,0.00,0.00,0.00,2.1,7.5,110,140
2025-07-11T07:00,22.1,98,0.00,0.00,0.00,0.00,2.2,6.3,99,117
2025-07-11T08:00,21.9,99,0.00,0.00,0.00,0.00,2.7,7.9,86,102
2025-07-11T09:00,21.5,99,0.00,0.00,0.00,0.00,2.6,7.4,65,93
2025-07-11T10:00,22.0,99,0.00,0.00,0.00,0.00,3.2,7.6,63,91
2025-07-11T11:00,22.8,94,0.00,0.00,0.00,0.00,4.9,7.4,84,86
2025-07-11T12:00,23.6,87,0.00,0.00,0.00,0.00,5.6,8.1,92,94
2025-07-11T13:00,25.5,75,0.00,0.00,0.00,0.00,2.7,3.9,62,74
2025-07-11T14:00,27.0,67,0.00,0.00,0.00,0.00,1.8,2.6,37,65
2025-07-11T15:00,28.4,61,0.00,0.00,0.00,0.00,1.9,2.4,17,54
2025-07-11T16:00,28.9,59,0.10,0.00,0.10,0.00,4.4,6.0,142,136
2025-07-11T17:00,29.1,61,0.10,0.00,0.10,0.00,8.5,12.0,155,152
2025-07-11T18:00,29.0,64,0.00,0.00,0.00,0.00,10.9,15.5,163,160
2025-07-11T19:00,28.6,64,0.00,0.00,0.00,0.00,12.1,17.6,155,154
2025-07-11T20:00,28.0,65,0.00,0.00,0.00,0.00,10.8,15.7,165,161
2025-07-11T21:00,27.6,66,0.00,0.00,0.00,0.00,11.3,16.2,160,159
2025-07-11T22:00,27.0,68,0.00,0.00,0.00,0.00,10.3,14.9,158,157
2025-07-11T23:00,26.1,74,0.00,0.00,0.00,0.00,10.2,15.4,157,154
2025-07-12T00:00,25.1,79,0.00,0.00,0.00,0.00,8.9,13.4,156,154
2025-07-12T01:00,23.8,89,0.00,0.00,0.00,0.00,9.5,15.8,151,148
2025-07-12T02:00,23.5,90,0.00,0.00,0.00,0.00,8.3,13.6,150,150
2025-07-12T03:00,23.2,92,0.00,0.00,0.00,0.00,7.9,13.6,156,157
2025-07-12T04:00,23.0,94,0.00,0.00,0.00,0.00,6.8,13.1,148,153
2025-07-12T05:00,22.6,96,0.00,0.00,0.00,0.00,3.7,10.2,133,143
2025-07-12T06:00,22.6,96,0.00,0.00,0.00,0.00,3.3,8.0,151,155
2025-07-12T07:00,22.8,95,0.10,0.00,0.10,0.00,4.3,7.2,163,161
2025-07-12T08:00,22.9,95,0.10,0.00,0.10,0.00,3.9,5.9,158,160
2025-07-12T09:00,22.8,95,0.00,0.00,0.00,0.00,3.4,5.6,133,135
2025-07-12T10:00,22.9,95,0.00,0.00,0.00,0.00,3.4,5.8,96,104
2025-07-12T11:00,23.4,92,0.00,0.00,0.00,0.00,4.8,6.9,110,110
2025-07-12T12:00,24.4,83,0.00,0.00,0.00,0.00,4.1,5.5,103,103
2025-07-12T13:00,25.9,76,0.00,0.00,0.00,0.00,2.7,3.6,110,110
2025-07-12T14:00,27.2,68,0.00,0.00,0.00,0.00,3.4,4.7,58,72
2025-07-12T15:00,28.8,61,0.00,0.00,0.00,0.00,4.6,6.5,69,82
2025-07-12T16:00,30.1,54,0.00,0.00,0.00,0.00,5.0,7.1,125,124
2025-07-12T17:00,30.6,52,0.00,0.00,0.00,0.00,9.8,13.5,148,144
2025-07-12T18:00,28.9,64,0.00,0.00,0.00,0.00,13.2,18.9,158,156
2025-07-12T19:00,28.9,62,0.00,0.00,0.00,0.00,11.8,17.4,152,152
2025-07-12T20:00,28.6,63,0.00,0.00,0.00,0.00,13.1,19.1,147,145
2025-07-12T21:00,27.9,65,0.00,0.00,0.00,0.00,13.2,19.5,143,141
2025-07-12T22:00,26.8,68,0.00,0.00,0.00,0.00,12.9,19.0,144,142
2025-07-12T23:00,26.0,72,0.00,0.00,0.00,0.00,11.7,17.1,142,141
2025-07-13T00:00,25.0,77,0.00,0.00,0.00,0.00,10.2,15.8,144,142
2025-07-13T01:00,23.9,82,0.00,0.00,0.00,0.00,7.4,11.4,158,154
2025-07-13T02:00,23.4,84,0.00,0.00,0.00,0.00,7.4,12.0,146,143
2025-07-13T03:00,23.0,86,0.00,0.00,0.00,0.00,7.4,12.2,146,142
2025-07-13T04:00,22.8,88,0.00,0.00,0.00,0.00,6.9,11.2,150,147
2025-07-13T05:00,22.8,87,0.00,0.00,0.00,0.00,6.8,10.7,140,140
2025-07-13T06:00,22.7,87,0.00,0.00,0.00,0.00,5.9,9.3,133,136
2025-07-13T07:00,22.6,87,0.00,0.00,0.00,0.00,6.2,10.4,136,138
2025-07-13T08:00,22.5,88,0.00,0.00,0.00,0.00,6.0,10.2,129,131
2025-07-13T09:00,22.5,88,0.00,0.00,0.00,0.00,5.9,9.7,121,124
2025-07-13T10:00,22.6,88,0.00,0.00,0.00,0.00,3.5,5.6,99,112
2025-07-13T11:00,23.0,86,0.00,0.00,0.00,0.00,3.6,5.2,84,88
2025-07-13T12:00,24.1,80,0.00,0.00,0.00,0.00,2.9,4.0,97,93
2025-07-13T13:00,24.9,71,0.00,0.00,0.00,0.00,3.1,4.4,121,120
2025-07-13T14:00,26.2,67,0.00,0.00,0.00,0.00,6.5,9.2,129,129
2025-07-13T15:00,27.9,61,0.00,0.00,0.00,0.00,6.7,9.6,149,142
2025-07-13T16:00,28.7,58,0.00,0.00,0.00,0.00,6.3,8.9,167,159
2025-07-13T17:00,29.0,59,0.10,0.00,0.10,0.00,10.2,14.6,171,166
2025-07-13T18:00,29.2,58,0.00,0.00,0.00,0.00,11.0,15.7,169,165
2025-07-13T19:00,29.6,57,0.00,0.00,0.00,0.00,10.4,14.7,162,158
2025-07-13T20:00,29.8,55,0.00,0.00,0.00,0.00,11.6,16.5,152,149
2025-07-13T21:00,29.2,58,0.00,0.00,0.00,0.00,11.9,16.9,160,158
2025-07-13T22:00,28.4,62,0.00,0.00,0.00,0.00,12.7,17.9,157,155
2025-07-13T23:00,27.4,66,0.00,0.00,0.00,0.00,12.6,18.4,156,154
2025-07-14T00:00,26.3,71,0.00,0.00,0.00,0.00,14.5,21.9,152,150
2025-07-14T01:00,25.1,80,0.00,0.00,0.00,0.00,12.2,19.1,144,142
2025-07-14T02:00,24.5,87,0.00,0.00,0.00,0.00,11.8,18.3,144,142
2025-07-14T03:00,24.3,89,0.10,0.00,0.10,0.00,11.8,18.5,149,148
2025-07-14T04:00,24.1,89,0.10,0.00,0.10,0.00,10.2,16.7,154,155
2025-07-14T05:00,23.9,91,0.10,0.00,0.10,0.00,10.7,17.1,163,163
2025-07-14T06:00,23.6,93,0.10,0.00,0.10,0.00,10.5,18.2,173,172
2025-07-14T07:00,23.5,94,0.10,0.00,0.10,0.00,8.7,15.3,186,189
2025-07-14T08:00,23.4,95,0.00,0.00,0.00,0.00,6.8,11.7,197,201
2025-07-14T09:00,23.3,96,0.00,0.00,0.00,0.00,5.2,10.3,182,196
2025-07-14T10:00,23.1,96,0.00,0.00,0.00,0.00,4.2,8.1,168,183
2025-07-14T11:00,23.8,93,0.00,0.00,0.00,0.00,5.9,8.9,192,201
2025-07-14T12:00,25.5,82,0.10,0.00,0.10,0.00,6.1,8.7,223,222
2025-07-14T13:00,27.1,76,0.00,0.00,0.00,0.00,5.5,7.8,212,212
2025-07-14T14:00,27.4,74,0.00,0.00,0.00,0.00,6.3,9.2,193,191
2025-07-14T15:00,29.0,66,0.00,0.00,0.00,0.00,7.3,10.4,189,188
2025-07-14T16:00,31.0,57,0.00,0.00,0.00,0.00,8.2,11.6,189,187
2025-07-14T17:00,31.5,55,0.00,0.00,0.00,0.00,10.3,14.0,179,180
2025-07-14T18:00,28.4,69,2.30,0.00,2.30,0.00,13.7,20.6,175,171
2025-07-14T19:00,29.0,62,1.50,0.00,1.50,0.00,11.9,17.0,191,190
2025-07-14T20:00,28.4,71,2.70,0.00,2.70,0.00,10.0,15.3,201,195
2025-07-14T21:00,29.5,67,0.20,0.00,0.20,0.00,5.7,8.3,193,194
2025-07-14T22:00,26.0,82,6.40,0.00,6.40,0.00,11.5,18.4,250,238
2025-07-14T23:00,25.0,86,0.70,0.00,0.70,0.00,7.7,14.1,270,276
2025-07-15T00:00,25.0,86,0.30,0.00,0.30,0.00,4.0,6.1,188,199
2025-07-15T01:00,24.2,96,0.90,0.00,0.90,0.00,2.9,3.9,47,77
2025-07-15T02:00,24.2,94,1.10,0.00,1.10,0.00,5.3,8.7,128,143
2025-07-15T03:00,23.8,97,0.90,0.00,0.90,0.00,5.9,12.5,169,175
2025-07-15T04:00,23.5,99,0.80,0.00,0.80,0.00,7.7,15.6,180,186
2025-07-15T05:00,23.3,96,0.50,0.00,0.50,0.00,6.2,12.6,192,199
2025-07-15T06:00,23.4,94,0.00,0.00,0.00,0.00,2.0,5.1,280,252
2025-07-15T07:00,23.2,96,0.00,0.00,0.00,0.00,1.6,4.9,297,280
2025-07-15T08:00,23.0,96,0.00,0.00,0.00,0.00,1.7,4.5,13,326
2025-07-15T09:00,22.9,96,0.00,0.00,0.00,0.00,0.7,2.5,76,21
2025-07-15T10:00,22.9,97,0.00,0.00,0.00,0.00,2.0,3.6,100,99
2025-07-15T11:00,23.4,95,0.00,0.00,0.00,0.00,4.1,6.5,88,87
2025-07-15T12:00,24.6,87,0.10,0.00,0.10,0.00,4.6,6.5,59,62
2025-07-15T13:00,25.8,84,0.00,0.00,0.00,0.00,5.1,7.0,4,13
2025-07-15T14:00,26.6,79,0.00,0.00,0.00,0.00,5.4,6.9,358,5
2025-07-15T15:00,27.8,74,0.10,0.00,0.10,0.00,4.0,5.1,3,18
2025-07-15T16:00,27.7,76,0.20,0.00,0.20,0.00,5.7,7.8,139,136
2025-07-15T17:00,28.1,76,0.10,0.00,0.10,0.00,5.6,7.7,155,150
2025-07-15T18:00,28.8,75,0.00,0.00,0.00,0.00,5.8,8.0,166,160
2025-07-15T19:00,28.9,74,0.20,0.00,0.20,0.00,6.5,8.7,174,167
2025-07-15T20:00,28.9,74,0.00,0.00,0.00,0.00,6.7,8.8,175,169
2025-07-15T21:00,27.8,76,0.60,0.00,0.60,0.00,7.1,9.8,165,162
2025-07-15T22:00,27.1,78,0.10,0.00,0.10,0.00,8.0,11.5,153,149
2025-07-15T23:00,26.0,82,0.00,0.00,0.00,0.00,8.7,13.6,158,158
2025-07-16T00:00,25.0,87,0.00,0.00,0.00,0.00,6.3,10.7,149,151
2025-07-16T01:00,26.2,88,0.00,0.00,0.00,0.00,3.8,10.7,169,187
2025-07-16T02:00,26.0,88,0.00,0.00,0.00,0.00,6.7,14.7,186,197
2025-07-16T03:00,25.3,89,0.00,0.00,0.00,0.00,5.5,13.6,226,228
2025-07-16T04:00,24.8,91,0.00,0.00,0.00,0.00,4.3,11.6,213,229
2025-07-16T05:00,24.4,93,0.00,0.00,0.00,0.00,3.2,10.3,218,234
2025-07-16T06:00,23.9,94,0.00,0.00,0.00,0.00,2.5,9.2,262,268
2025-07-16T07:00,23.9,95,0.00,0.00,0.00,0.00,3.2,9.6,218,250
2025-07-16T08:00,23.6,97,0.00,0.00,0.00,0.00,3.6,10.7,213,241
2025-07-16T09:00,23.1,98,0.00,0.00,0.00,0.00,2.8,9.5,207,245
2025-07-16T10:00,23.3,99,0.00,0.00,0.00,0.00,4.1,11.2,218,237
2025-07-16T11:00,24.1,95,0.00,0.00,0.00,0.00,4.5,6.4,236,243
2025-07-16T12:00,25.4,90,0.00,0.00,0.00,0.00,1.3,1.9,214,214
2025-07-16T13:00,27.5,84,0.00,0.00,0.00,0.00,2.4,3.5,193,192
2025-07-16T14:00,29.1,75,0.10,0.00,0.10,0.00,4.1,5.6,193,187
2025-07-16T15:00,29.9,67,0.10,0.00,0.10,0.00,7.2,10.4,194,189
2025-07-16T16:00,30.3,64,0.10,0.00,0.10,0.00,8.1,11.6,193,188
2025-07-16T17:00,30.5,63,0.10,0.00,0.10,0.00,9.0,13.0,185,182
2025-07-16T18:00,30.6,64,0.10,0.00,0.10,0.00,9.0,12.8,180,174
2025-07-16T19:00,29.5,68,0.30,0.00,0.30,0.00,11.6,16.7,176,172
2025-07-16T20:00,29.4,74,0.10,0.00,0.10,0.00,9.1,13.5,165,164
2025-07-16T21:00,29.2,75,0.10,0.00,0.10,0.00,10.3,15.5,176,171
2025-07-16T22:00,29.0,75,0.10,0.00,0.10,0.00,10.1,15.2,190,185
2025-07-16T23:00,27.6,77,0.70,0.00,0.70,0.00,4.8,8.1,250,233
2025-07-17T00:00,27.6,79,0.00,0.00,0.00,0.00,2.4,7.2,197,207
2025-07-17T01:00,25.5,87,0.10,0.00,0.10,0.00,11.3,21.8,194,200
2025-07-17T02:00,25.0,89,0.20,0.00,0.20,0.00,9.4,19.7,185,196
2025-07-17T03:00,25.0,91,0.10,0.00,0.10,0.00,9.5,18.8,202,214
2025-07-17T04:00,24.7,93,0.10,0.00,0.10,0.00,7.6,14.9,207,217
2025-07-17T05:00,24.5,94,0.00,0.00,0.00,0.00,6.7,13.9,214,232
2025-07-17T06:00,24.2,95,0.00,0.00,0.00,0.00,7.5,16.2,230,240
2025-07-17T07:00,23.9,96,0.00,0.00,0.00,0.00,6.6,14.1,213,227
2025-07-17T08:00,23.9,97,0.00,0.00,0.00,0.00,6.4,12.4,209,221
2025-07-17T09:00,23.8,97,0.00,0.00,0.00,0.00,6.9,14.0,203,211
2025-07-17T10:00,23.9,97,0.00,0.00,0.00,0.00,7.2,15.8,199,206
2025-07-17T11:00,24.9,94,0.00,0.00,0.00,0.00,10.4,14.2,206,206
2025-07-17T12:00,25.6,92,0.00,0.00,0.00,0.00,12.1,18.1,212,213
2025-07-17T13:00,26.0,85,0.10,0.00,0.10,0.00,12.7,20.0,219,218
2025-07-17T14:00,27.2,77,1.30,0.00,1.30,0.00,12.4,19.5,231,233
2025-07-17T15:00,28.8,74,0.20,0.00,0.20,0.00,12.1,18.0,233,233
2025-07-17T16:00,30.5,68,0.10,0.00,0.10,0.00,14.2,21.4,238,238
2025-07-17T17:00,32.0,60,0.00,0.00,0.00,0.00,15.8,24.1,236,236
2025-07-17T18:00,32.8,53,0.00,0.00,0.00,0.00,17.1,26.4,237,237
2025-07-17T19:00,33.5,51,0.00,0.00,0.00,0.00,17.6,27.3,241,240
2025-07-17T20:00,33.2,52,0.00,0.00,0.00,0.00,18.6,28.2,247,247
2025-07-17T21:00,32.8,55,0.00,0.00,0.00,0.00,18.0,28.9,241,239
2025-07-17T22:00,31.5,61,0.10,0.00,0.10,0.00,16.2,27.4,244,245
2025-07-17T23:00,30.5,66,0.00,0.00,0.00,0.00,15.1,26.8,245,246
2025-07-18T00:00,30.1,67,0.00,0.00,0.00,0.00,14.4,27.5,241,246
2025-07-18T01:00,29.5,69,0.00,0.00,0.00,0.00,13.5,26.5,257,259
2025-07-18T02:00,29.6,62,0.00,0.00,0.00,0.00,15.1,29.5,278,278
2025-07-18T03:00,28.6,60,0.00,0.00,0.00,0.00,13.7,27.1,298,299
2025-07-18T04:00,27.5,62,0.00,0.00,0.00,0.00,12.7,25.4,309,308
2025-07-18T05:00,26.5,62,0.00,0.00,0.00,0.00,12.0,24.4,305,306
2025-07-18T06:00,25.5,63,0.00,0.00,0.00,0.00,11.8,24.0,316,317
2025-07-18T07:00,24.6,67,0.00,0.00,0.00,0.00,11.0,22.6,318,320
2025-07-18T08:00,23.9,69,0.00,0.00,0.00,0.00,12.2,24.0,326,326
2025-07-18T09:00,23.1,72,0.00,0.00,0.00,0.00,12.0,23.6,325,327
2025-07-18T10:00,22.5,72,0.00,0.00,0.00,0.00,11.4,22.3,319,322
2025-07-18T11:00,22.4,68,0.00,0.00,0.00,0.00,14.2,24.3,320,320
2025-07-18T12:00,22.4,63,0.00,0.00,0.00,0.00,15.0,23.8,320,321
2025-07-18T13:00,24.1,55,0.00,0.00,0.00,0.00,14.8,22.5,314,315
2025-07-18T14:00,25.6,49,0.00,0.00,0.00,0.00,13.3,20.0,324,326
2025-07-18T15:00,26.4,47,0.00,0.00,0.00,0.00,12.7,18.4,330,329
2025-07-18T16:00,27.2,45,0.00,0.00,0.00,0.00,11.6,16.7,325,325
2025-07-18T17:00,27.4,43,0.00,0.00,0.00,0.00,11.0,15.8,328,328
2025-07-18T18:00,27.7,41,0.00,0.00,0.00,0.00,10.7,15.2,337,336
2025-07-18T19:00,28.2,39,0.00,0.00,0.00,0.00,7.7,11.3,329,329
2025-07-18T20:00,29.5,36,0.00,0.00,0.00,0.00,5.2,7.6,311,317
2025-07-18T21:00,29.8,35,0.00,0.00,0.00,0.00,4.7,6.5,313,321
2025-07-18T22:00,29.8,35,0.00,0.00,0.00,0.00,6.1,8.4,328,329
2025-07-18T23:00,29.4,36,0.00,0.00,0.00,0.00,6.4,8.7,333,338
2025-07-19T00:00,28.5,40,0.00,0.00,0.00,0.00,6.0,9.9,355,2
2025-07-19T01:00,26.3,62,0.00,0.00,0.00,0.00,1.4,2.9,320,338
2025-07-19T02:00,25.5,68,0.00,0.00,0.00,0.00,1.5,4.0,21,51
2025-07-19T03:00,25.0,57,0.00,0.00,0.00,0.00,5.8,12.0,54,74
2025-07-19T04:00,24.5,55,0.00,0.00,0.00,0.00,6.3,15.1,87,107
2025-07-19T05:00,23.5,64,0.00,0.00,0.00,0.00,4.6,13.5,103,126
2025-07-19T06:00,22.8,69,0.00,0.00,0.00,0.00,3.6,10.4,70,107
2025-07-19T07:00,22.6,64,0.00,0.00,0.00,0.00,5.1,12.9,45,72
2025-07-19T08:00,22.1,62,0.00,0.00,0.00,0.00,6.9,15.9,43,65
2025-07-19T09:00,21.5,66,0.00,0.00,0.00,0.00,6.6,16.6,43,63
2025-07-19T10:00,21.1,69,0.00,0.00,0.00,0.00,5.7,15.9,55,68
2025-07-19T11:00,22.0,66,0.00,0.00,0.00,0.00,5.4,14.0,56,82
2025-07-19T12:00,23.9,56,0.00,0.00,0.00,0.00,4.5,7.8,67,83
2025-07-19T13:00,25.0,55,0.00,0.00,0.00,0.00,3.9,6.3,74,85
2025-07-19T14:00,26.8,54,0.00,0.00,0.00,0.00,7.5,11.0,169,162
2025-07-19T15:00,27.6,52,0.00,0.00,0.00,0.00,10.9,15.8,171,166
2025-07-19T16:00,27.8,55,0.00,0.00,0.00,0.00,13.5,20.0,170,169
2025-07-19T17:00,27.4,55,0.00,0.00,0.00,0.00,11.5,17.3,179,176
2025-07-19T18:00,27.8,57,0.00,0.00,0.00,0.00,14.0,20.5,171,169
2025-07-19T19:00,28.3,55,0.00,0.00,0.00,0.00,11.7,17.2,167,166
2025-07-19T20:00,28.0,56,0.00,0.00,0.00,0.00,13.9,20.3,170,170
2025-07-19T21:00,27.3,58,0.00,0.00,0.00,0.00,10.3,15.2,169,170
2025-07-19T22:00,26.3,61,0.00,0.00,0.00,0.00,9.4,13.8,160,162
2025-07-19T23:00,25.9,65,0.00,0.00,0.00,0.00,11.5,17.8,163,164
2025-07-20T00:00,24.5,75,0.00,0.00,0.00,0.00,11.3,17.6,166,166
2025-07-20T01:00,24.2,75,0.00,0.00,0.00,0.00,7.7,13.0,155,156
2025-07-20T02:00,23.8,80,0.00,0.00,0.00,0.00,8.1,14.9,163,165
2025-07-20T03:00,23.6,83,0.00,0.00,0.00,0.00,6.2,12.4,165,171
2025-07-20T04:00,23.5,86,0.00,0.00,0.00,0.00,5.4,12.1,172,174
2025-07-20T05:00,23.5,87,0.00,0.00,0.00,0.00,5.6,12.6,182,179
2025-07-20T06:00,23.8,87,0.00,0.00,0.00,0.00,4.9,11.3,152,162
2025-07-20T07:00,23.6,90,0.10,0.00,0.10,0.00,6.0,13.7,177,179
2025-07-20T08:00,23.5,92,0.00,0.00,0.00,0.00,3.1,9.9,187,184
2025-07-20T09:00,23.3,94,0.00,0.00,0.00,0.00,1.1,5.5,81,167
2025-07-20T10:00,23.4,94,0.10,0.00,0.10,0.00,2.0,3.8,85,169
2025-07-20T11:00,23.6,90,0.70,0.00,0.70,0.00,2.3,3.4,151,174
2025-07-20T12:00,22.3,96,2.10,0.00,2.10,0.00,7.0,10.4,192,210
2025-07-20T13:00,25.7,80,0.00,0.00,0.00,0.00,5.1,7.3,86,83
2025-07-20T14:00,27.8,70,0.10,0.00,0.10,0.00,3.7,5.2,35,46
2025-07-20T15:00,29.5,61,0.10,0.00,0.10,0.00,0.7,0.9,360,37
2025-07-20T16:00,31.1,53,0.00,0.00,0.00,0.00,2.4,3.1,279,267
2025-07-20T17:00,32.4,47,0.00,0.00,0.00,0.00,6.0,7.7,277,271
2025-07-20T18:00,33.4,43,0.00,0.00,0.00,0.00,9.3,12.5,279,277
2025-07-20T19:00,34.1,41,0.00,0.00,0.00,0.00,10.3,13.9,282,280
2025-07-20T20:00,33.7,41,0.10,0.00,0.10,0.00,11.5,15.8,279,278
2025-07-20T21:00,33.7,41,0.00,0.00,0.00,0.00,11.4,15.9,277,275
2025-07-20T22:00,33.1,42,0.00,0.00,0.00,0.00,12.9,18.6,293,290
2025-07-20T23:00,31.6,47,0.00,0.00,0.00,0.00,12.3,18.9,293,294
2025-07-21T00:00,29.2,58,0.30,0.00,0.30,0.00,9.0,14.6,337,334
2025-07-21T01:00,28.1,67,0.00,0.00,0.00,0.00,8.1,16.6,276,287
2025-07-21T02:00,27.5,70,0.50,0.00,0.50,0.00,8.5,17.5,269,287
2025-07-21T03:00,27.2,71,0.00,0.00,0.00,0.00,15.3,26.8,335,336
2025-07-21T04:00,26.5,66,0.00,0.00,0.00,0.00,13.4,23.9,334,337
2025-07-21T05:00,25.5,67,0.00,0.00,0.00,0.00,12.2,22.4,327,329
2025-07-21T06:00,24.5,70,0.00,0.00,0.00,0.00,12.5,22.5,333,334
2025-07-21T07:00,23.5,73,0.00,0.00,0.00,0.00,11.2,20.8,332,334
2025-07-21T08:00,22.8,75,0.00,0.00,0.00,0.00,10.0,19.2,330,332
2025-07-21T09:00,22.0,78,0.00,0.00,0.00,0.00,8.9,17.5,331,333
2025-07-21T10:00,21.5,79,0.00,0.00,0.00,0.00,7.9,17.2,327,334
2025-07-21T11:00,22.0,77,0.00,0.00,0.00,0.00,7.6,12.9,324,328
2025-07-21T12:00,23.4,69,0.00,0.00,0.00,0.00,8.5,13.4,333,334
2025-07-21T13:00,26.1,54,0.00,0.00,0.00,0.00,8.0,11.8,342,340
2025-07-21T14:00,28.0,44,0.00,0.00,0.00,0.00,8.4,11.7,341,340
2025-07-21T15:00,29.8,37,0.00,0.00,0.00,0.00,10.6,14.6,341,341
